simulation_index,goal_1_final,goal_2_final,goal_3_final
1900,105649993.90553999,103475756324.6896,3625793223816784.0
1901,7154140697.347798,119800017807.39731,2.650803202571437e+16
1902,5255323.764091948,18525329.940614644,5105715269021542.0
1903,11926490.619290749,71003483182515.39,979124712016059.8
1904,210623.5523026021,94065755.2600368,8.40451994025546e+22
1905,296956.51727242017,3567460895918.525,6.315211829285466e+18
1906,177024.42748428567,74733755.84760974,1.547318757477232e+18
1907,4103.408477043655,198069110.2442964,1.0809280905952448e+23
1908,6849674940.797614,5640841925567.839,8.084835807574975e+25
1909,4852234.628672335,25270.694114105205,8.498539999562793e+20
1910,1682398.1893724683,98657225660217.38,4.4860197284353235e+17
1911,2333899.884252958,41781666847550.84,9.671573163421678e+20
1912,541987.2157833901,20765956.46872791,4.561374800390695e+19
1913,26624451952.9185,1160657152193.2302,768472503921306.8
1914,82927121.37224875,14075038722796.594,6.25557773909873e+22
1915,28750413279.964523,4703839194719.805,1.7354708227311267e+21
1916,94444.60588990197,34340164091.782238,4.3353352479753796e+21
1917,566077011.3040626,4607660896.7757435,427915889125925.8
1918,526838.0400692208,523483519764.8676,3.315125863224369e+23
1919,380350007316.6213,102553267513807.17,4576252018905859.0
1920,1135419.6430560723,5512988469.255946,2376423692183.0996
1921,29156247.34527845,6.295552408036238e+17,4.71879952423461e+23
1922,25414701.86734423,130760163.51944987,8.983129691360392e+19
1923,2906740712911.727,282371146641172.3,1.7257086039487998e+20
1924,404246307631.06866,1.3474271362394702e+16,3919430460775953.0
1925,31401024633.30181,113503924814632.23,211629043916218.6
1926,3239538.2772586294,734086478.0178754,1.0428641680253464e+21
1927,398828795.0010514,1.0627082191990732e+16,8.87283744332352e+19
1928,9727293507.767832,9740982179807.064,4966428819669348.0
1929,523900.20353800425,2918529237275.523,2.975690401494066e+21
1930,152.73991525684403,6745698005.309023,39964664726.363495
1931,47491288.70706733,1.4255029686841725e+17,1.3635646882811802e+19
1932,2283559287.407245,31601504364963.875,2.4781675503695696e+19
1933,4100786.0980714364,735054079077.3961,2033714315123054.0
1934,7387654.561446658,129540292847.19655,163598876192.28955
1935,153334920.70078412,18061039368.831356,168926908076453.9
1936,1979763208.3152506,859379218.6302856,1.880057474477473e+16
1937,139517041.13392594,397226801.0753615,2.0649353413739313e+18
1938,11928.507568803232,3617.5567941761897,8.96173204431596e+16
1939,2634474701698.097,1.280100828785799e+17,1.6210894321025564e+25
1940,1782410.8069314568,156364285.96241844,3121660443709529.5
1941,13993.716591608825,14189768201767.475,2.667268745786677e+20
1942,2401664990.0242724,1572774830.4700327,1.9111347035038766e+18
1943,20563921400.895767,239515579308.66266,58950480915350.75
1944,9991785516.656439,1371035247282.858,5253929729915185.0
1945,6018213.764928294,44058642.64340476,2145576659561.7046
1946,1890.3974155365813,8483093648.716064,4.948218622893488e+23
1947,1296586.913723093,110.20433546670556,6.434485543119199e+19
1948,39572483.763873555,3516492916426.7686,7.665634119425651e+20
1949,8608084.813743955,727215320521.1934,1.8905182866636597e+20
1950,125279053760.80234,82440338972.96384,171664184752.8584
1951,113147732.25903633,425766913608.4241,750888256398946.8
1952,46454772.89769363,7315485013.869081,1.894123346486405e+17
1953,5023948659.942429,6530916983.683106,1.4313221608127832e+24
1954,433237.4470002527,2239234861236099.2,9.64100115619579e+24
1955,7197035.456163297,45932276415.38003,2.192169970129554e+23
1956,707947.7646638555,30136103412.059856,6.483362252450398e+26
1957,1081617.7644467438,16543932314675.213,37415760759636.68
1958,5453189.735478448,22451428667.205654,1.8332901083919875e+26
1959,317133679.12623054,829320562404.6841,1.2651420564092257e+18
1960,23577191.686862722,50554493443.88664,9.925193469933055e+19
1961,34770.63884088132,7.115944525924707e+17,1.1676524248420136e+16
1962,19240362580.753445,932269054.0657626,1.4017943211272485e+19
1963,109845.13176188176,5747867196.258922,3.5935112030191346e+19
1964,5480919095.885804,6484076391882623.0,47194680782725.19
1965,134772923.7419172,28840597206572.77,484100807239432.1
1966,339415257.52206534,21885145423.041466,2.4349463022582175e+18
1967,18295.60421679522,3529237748.2474,1.6812127036299425e+21
1968,12793552.042146292,4595460.914287658,61893555240334.51
1969,13162.629900539114,145478219.66224504,2.2494301307376032e+17
1970,51706674911104.8,1247891795111.489,3.5166779184723506e+20
1971,21316367.014148764,7946721611037.418,4.340411738988305e+22
1972,987228427.2393496,28288751.669817768,4.262496036741613e+21
1973,23759914699.779205,2563124056469.2905,7.251199893729028e+24
1974,721053876.6270205,8.04558746691955e+16,39635964302343.805
1975,661262413.4330665,1730.336221534165,3.5171407222160464e+23
1976,5448678203.926207,158440735380.6806,14699157171108.379
1977,979084.9206919617,9952897992136.303,1.8961867853013975e+21
1978,1724694.8210814856,1745276847.2974105,6.555138007361701e+19
1979,1766632753.0341153,6061501883478.907,1.4523357496147366e+18
1980,9962681.983515287,252764524600.3888,6.243821035198448e+22
1981,3316184.5871513905,191950583.2641725,1223266184.6513846
1982,62797092079.33302,2062528867668.233,1672596844388422.5
1983,886279.9576323257,114549596167.65181,4.760509286321178e+19
1984,4154409.888224207,26841406.30730913,4.019953801382933e+17
1985,664.2076077760287,45181973793.47003,2.8398831670437852e+16
1986,29735.030918526416,2144957.8468575594,4140889862743020.5
1987,10477784577.499279,2172209996505.9832,2.4082390050022144e+16
1988,1444373.6965066795,84496354939.32709,3.044641883075665e+23
1989,685411.1229241451,5478821949.731247,1335661660810017.5
1990,3951102994.8675156,1348594788326.3638,2.5929793164259363e+17
1991,8475209655834.23,2.7721396833919568e+17,5864990514.536314
1992,212519249.42537025,15622987380894.576,3.631335629180049e+18
1993,426678.6284387491,519299766148643.44,2.0946079165627338e+20
1994,49842873.34609765,690725865.3957684,5.2197873278944154e+17
1995,1386791339.81227,197571310085.33536,1.7168251794104975e+21
1996,1160565221.9017994,671388984445.4297,991945388569.5933
1997,49050.39639678795,2806727140463.345,563818662333481.9
1998,96211.71448346456,8567675.894939348,4.436158456494692e+17
1999,5667025369.434659,518822.11340698076,2581453634408491.5
